User ID,candidate_field,label,hard_skill,soft_skill
163,sales,0,"['account planning', 'budgeting', 'business', 'business development', 'consultative selling', 'executive leadership', 'forecasting', 'honing', 'new business development', 'program development', 'relationship building', 'sales', 'standard', 'system', 'target accounts']","['consulting', 'creative thinking', 'english', 'influencing skills', 'leadership', 'management', 'negotiation', 'planning', 'presentations', 'teamwork', 'written communication']"
164,sales,0,"['account management', 'acting', 'business', 'closing', 'forward planning', 'go', 'market intelligence', 'remuneration', 'sales', 'service', 'trades', 'vehicle']","['customer service', 'empathy', 'management', 'planning', 'problem solving', 'punctuality', 'reliability', 'self-motivation', 'sourcing', 'trustworthiness', 'written communication']"
165,sales,0,"['act', 'business', 'go', 'maternity', 'networking', 'procurement', 'professional services', 'purchasing', 'service', 'excel']","['customer service', 'influencing skills', 'innovation', 'management', 'meeting', 'problem solving', 'professionalism', 'relationship management', 'time management', 'training and development', 'written communication']"
166,sales,0,"['business', 'business development', 'mobile', 'rehabilitation', 'sales', 'scheme', 'vehicle']","['business acumen', 'confident communicator', 'decision making', 'empathy', 'influencing skills', 'management', 'negotiation', 'patience', 'presentations', 'professionalism', 'writing']"
167,sales,0,"['business', 'business development', 'closing', 'closing skills', 'conflict resolution', 'crm', 'data', 'development economics', 'development planning', 'economics', 'finance', 'forecasting', 'growth strategies', 'mapping', 'networking', 'new business development', 'sales', 'sales planning', 'service', 'value proposition']","['collaboration', 'customer service', 'management', 'meeting', 'microsoft office', 'planning', 'research', 'valid driver s license', 'verbal communication skills', 'writing']"
168,sales,0,"['business', 'conflict resolution', 'crm', 'electrical', 'estimators', 'lighting design', 'manufacturing', 'marketing strategies', 'product strategies', 'profitable growth', 'quotations', 'r', 'sales', 'service', 'system', 'tracking']","['customer service', 'decision making', 'innovation', 'leadership', 'microsoft office', 'negotiation', 'problem solving', 'self starter', 'training and development', 'verbal communication skills']"
169,sales,0,"['business', 'business development', 'change management', 'contract management', 'data', 'indicators', 'key performance indicators', 'procurement', 'purchasing', 'supply chain', 'supply chain management', 'databases', 'excel']","['communications', 'computer literacy', 'consulting', 'leadership', 'literacy', 'management', 'microsoft office', 'negotiation', 'presentations', 'relationship management']"
170,sales,0,"['account management', 'business', 'powerhouse', 'sales', 'service', 'service management']","['collaboration', 'customer service', 'financial literacy', 'leadership', 'literacy', 'management', 'negotiation', 'planning', 'strategic thinking', 'visionary']"
171,sales,0,"['act', 'agricultural engineering', 'agriculture', 'agronomy', 'business', 'client services', 'crop production', 'customer satisfaction', 'data', 'electronics', 'farming', 'food chain', 'gps', 'market penetration', 'mobile', 'needs assessment', 'new product development', 'precision agriculture', 'pricing strategies', 'sales', 'sales concepts', 'sales training', 'service', 'soil fertility']","['accountability', 'leadership', 'management', 'organizational skills', 'personal integrity', 'planning', 'retail sales', 'teamwork', 'time management']"
172,sales,0,"['act', 'business', 'crm', 'data', 'data collection', 'his', 'imaging', 'medical', 'medical imaging', 'medical terminology', 'nursing', 'plan execution', 'sales', 'service', 'standard', 'salesforce']","['accountability', 'collaboration', 'computer literacy', 'customer service', 'innovation', 'literacy', 'management', 'meeting', 'microsoft office']"
173,sales,0,"['business', 'crm', 'data', 'data collection', 'his', 'imaging', 'medical', 'medical imaging', 'medical terminology', 'nursing', 'plan execution', 'sales', 'service', 'standard', 'salesforce']","['accountability', 'collaboration', 'computer literacy', 'customer service', 'innovation', 'literacy', 'management', 'meeting', 'microsoft office']"
174,sales,0,"['act', 'business', 'business intelligence', 'business to business', 'cctv', 'cold calling', 'data', 'electrical', 'installation', 'lead management', 'networking', 'sales', 'security', 'service', 'surveys', 'target market', 'telemarketing', 'track']","['accountability', 'action oriented', 'business acumen', 'customer service', 'dealing with ambiguity', 'decision making', 'influencing skills', 'literacy', 'management', 'microsoft office', 'planning', 'time management']"
175,sales,0,"['application', 'business', 'business systems', 'crm', 'customer success', 'data', 'event management', 'executive leadership', 'internal communications', 'project management', 'sales', 'sales effectiveness', 'sales management', 'sales operations', 'service', 'excel', 'salesforce']","['business acumen', 'business administration', 'collaboration', 'communications', 'decision making', 'leadership', 'management', 'meeting', 'microsoft office', 'operations', 'planning', 'written communication']"
176,sales,0,"['account management', 'act', 'application', 'authorization', 'business', 'chargeback', 'customer relationship management', 'full-stack', 'gtm', 'hosting', 'omnipay', 'reconciliation', 'sales', 'sales engineering', 'scheme', 'scrum', 'service', 'settlement', 'software development', 'strategic planning', 'systems integration', 'thought leadership', 'web application']","['communications', 'english', 'infrastructure', 'integration', 'leadership', 'management', 'operations', 'planning', 'problem solving', 'relationship management', 'written communication']"
177,sales,0,"['act', 'business', 'business to business', 'cctv', 'electrical', 'installation', 'lead generation', 'logging', 'networking', 'sales', 'security', 'surveys', 'system', 'telemarketing', 'track']","['accountability', 'action oriented', 'business acumen', 'dealing with ambiguity', 'decision making', 'english', 'influencing skills', 'literacy', 'microsoft office', 'self starter']"
178,sales,0,"['account management', 'business', 'business development', 'business strategies', 'competitor analysis', 'crm', 'customer relationship management', 'data', 'digital', 'direct selling', 'erp', 'finance', 'go', 'lead generation', 'operations management', 'revenue growth', 'sales', 'sales enablement', 'sales operations', 'service', 'track']","['collaboration', 'customer service', 'management', 'meeting', 'negotiation', 'operations', 'relationship management', 'spreadsheets']"
179,sales,0,"['application', 'business', 'business development', 'closing', 'customer experience', 'development review', 'milestones', 'networking', 'performance management', 'profitable growth', 'sales', 'scale', 'standard']","['collaboration', 'leadership', 'management', 'meeting', 'numbers', 'operations', 'planning', 'retail sales']"
180,sales,0,"['business', 'category growth', 'data', 'e-commerce', 'market share', 'net', 'reduction', 'sales', 'shopper marketing', 'sustainability', 'tracking', 'excel']","['computer literacy', 'leadership', 'literacy', 'management', 'negotiation', 'operations', 'planning', 'time management']"
181,sales,0,"['agility', 'business', 'consumables', 'data', 'development management', 'finance', 'international sales', 'manufacturing', 'market share', 'marketing mix', 'material', 'new product development', 'product innovation', 'product management', 'product requirements', 'sales', 'sales management', 'service', 'strategic planning', 'supply chain', 'value proposition', 'vascular access', 'vehicle', 'excel']","['collaboration', 'communications', 'enthusiasm', 'innovation', 'management', 'microsoft office', 'planning']"
182,sales,0,"['advising', 'bid management', 'business', 'business development', 'business to business', 'campaign management', 'digital', 'digital transformation', 'document management', 'exec', 'hosting', 'information management', 'it sales', 'numeracy', 'presentation software', 'professional services', 'sales', 'transformation', 'excel']","['diplomacy', 'influencing skills', 'literacy', 'management', 'negotiation', 'spreadsheets', 'writing']"
183,sales,0,"['advising', 'automation', 'business', 'catalogues', 'counters', 'customer support', 'data', 'electrical', 'electronics', 'mechanical', 'merchandising', 'sales', 'scheme', 'service', 'shipping', 'standard', 'stock management', 'trading', 'excel']","['customer service', 'english', 'literacy', 'management', 'numbers', 'operations', 'training and development']"
184,sales,0,"['advertising campaigns', 'advertising sales', 'blogs', 'business', 'closing', 'content marketing', 'digital', 'digital advertising', 'digital marketing', 'hive', 'sales', 'sales presentation', 'service', 'storytelling', 'track', 'excel']","['business acumen', 'creativity', 'innovation', 'management', 'negotiation', 'social media', 'time management']"
185,sales,0,"['account management', 'billing', 'business', 'business development', 'business to business', 'closing', 'data', 'exec', 'go', 'onboarding', 'sales', 'sales development', 'service', 'statistics', 'track', 'excel']","['communications', 'confident communicator', 'cooperation', 'customer service', 'enthusiasm', 'management', 'meeting']"
186,sport & recreation,0,"['act', 'application', 'closing', 'customer experience', 'e', 'facility management', 'higher education', 'operational excellence', 'service', 'service quality', 'sport', 'system', 'track', 'working with children']","['decision making', 'infrastructure', 'management', 'meeting', 'operations', 'presentations', 'problem solving', 'research', 'teaching']"
187,sport & recreation,0,"['business', 'business awareness', 'data', 'data management', 'franchising', 'legislation', 'marketing strategies', 'operational excellence', 'revenue growth', 'safety standards', 'service', 'strategic planning', 'transportation']","['accountability', 'business acumen', 'customer service', 'first aid', 'management', 'planning', 'problem solving', 'swimming', 'time management']"
188,sport & recreation,0,"['application', 'business', 'business development', 'lead generation', 'sales', 'service', 'service management', 'track', 'excel']","['business acumen', 'customer service', 'leadership', 'management', 'microsoft word', 'operations', 'problem solving', 'retail sales', 'social media']"
189,sport & recreation,0,"['act', 'application', 'blast', 'cpr', 'go', 'liability insurance', 'occupational health', 'safety standards', 'standard', 'excel']","['adaptability', 'administrative skills', 'first aid', 'management', 'meeting', 'scheduling', 'social media', 'time management']"
190,sport & recreation,0,"['functional training', 'marketing management', 'sales', 'sales management', 'service']","['cleanliness', 'customer service', 'enthusiasm', 'first aid', 'leadership', 'management', 'operations', 'social media']"
191,sport & recreation,0,"['act', 'chemical', 'child protection', 'employee benefits', 'enclosure', 'filtration', 'hygiene', 'medical', 'pools', 'public relations', 'random testing', 'risk management', 'security', 'service', 'swim coaching', 'testing', 'water quality', 'working with children']","['cleanliness', 'coordinating', 'customer service', 'first aid', 'management', 'operations', 'swimming']"
192,sport & recreation,0,"['application', 'business', 'business planning', 'closing', 'development management', 'facilities planning', 'policy development', 'service', 'sport', 'strategic planning']","['customer service', 'management', 'planning', 'presentations', 'research', 'verbal communication skills', 'writing']"
193,sport & recreation,0,"['act', 'chemistry', 'conflict resolution', 'cpr', 'service', 'service delivery', 'working with children']","['customer service', 'first aid', 'innovation', 'leadership', 'management', 'professionalism', 'time management']"
194,sport & recreation,0,"['development management', 'leisure and recreation', 'working with children']","['first aid', 'leadership', 'management', 'operations', 'planning', 'program management', 'verbal communication skills']"
195,sport & recreation,0,"['application', 'business', 'customer experience', 'data', 'mitigation', 'reviewing applications', 'risk mitigation', 'rolling', 'service', 'sport', 'sports management']","['customer service', 'leadership', 'management', 'operations', 'people management', 'planning']"
196,sport & recreation,0,"['application', 'general administrative support', 'guarding', 'head start', 'networking', 'service', 'sport', 'working with children']","['customer service', 'enthusiasm', 'first aid', 'management', 'swimming', 'time management']"
197,sport & recreation,0,"['business', 'empowerment', 'heart rate', 'mechanics', 'physiology', 'sales', 'service']","['accountability', 'customer service', 'goal setting', 'innovation', 'leadership', 'presentations']"
10,telecommunication,1,"['agile software development', 'agriculture', 'analytics', 'android', 'angular', 'api', 'application', 'aquaculture', 'business', 'cloud infrastructure', 'configuration management', 'continuous integration', 'control systems', 'data', 'data science', 'devops', 'digital', 'digital technology', 'front-end', 'full stack', 'git', 'information industry', 'internet of things', 'ios', 'iot', 'microservices', 'mobile', 'net', 'react', 'release management', 'resource constraints', 'restful api', 'rolling', 'scale', 'scrum', 'server', 'service', 'software development', 'software development methodologies', 'software engineering', 'sql', 'syncfusion', 'tableau', 'teechart', 'testing', 'track', 'unit testing', 'user experience', 'ux', 'value chain', 'version control', 'xamarin', 'yields', 'databases']","['collaboration', 'infrastructure', 'innovation', 'integration', 'management', 'willingness to learn']"
11,telecommunication,1,"['ai', 'amazon redshift', 'analytics', 'artificial intelligence', 'big data', 'business', 'business analysis', 'business intelligence', 'data', 'data integration', 'data management', 'data warehousing', 'digital', 'dotnet', 'elasticsearch', 'emberjs', 'emerging technologies', 'front end', 'google cloud', 'google cloud platform', 'greenplum', 'html5', 'ibm infosphere', 'informatica', 'java', 'javascript', 'javascript frameworks', 'mapr', 'microsoft azure', 'nodejs', 'oracle', 'postgresql', 'python', 'qlikview', 'r', 'reactjs', 'research and development', 'sas', 'scala', 'scripting', 'server', 'software development', 'sql', 'tableau', 'talend', 'technical services', 'unix', 'user experience', 'vehicle', 'warehousing', 'aws', 'azure', 'databases', 'modelling']","['consulting', 'integration', 'management', 'problem solving', 'research']"
12,telecommunication,1,"['active directory', 'bare metal', 'bios', 'business', 'capacity planning', 'css', 'data', 'deductive reasoning', 'dhcp', 'electronics', 'firmware', 'forecasting', 'group policy', 'infrastructure management', 'inter-asterisk exchange', 'international business', 'knowledge management', 'linux', 'media gateway control protocol', 'mgcp', 'network storage', 'network troubleshooting', 'networking', 'networking hardware', 'operating system', 'os', 'patch management', 'performance tuning', 'project management', 'project schedules', 'protocol', 'radware', 'raid', 'rdp', 'real-time transport protocol', 'root cause analysis', 'scripting', 'security', 'server', 'server virtualization', 'session', 'session description protocol', 'system', 'system administration', 'tcp', 'tcp ip', 'telephony', 'track', 'virtualization', 'vpn', 'windows', 'xmpp']","['checklists', 'communications', 'infrastructure', 'integration', 'management', 'people management', 'planning', 'scheduling', 'timelines', 'troubleshooting']"
13,telecommunication,1,"['agile methodology', 'android', 'android sdk', 'android studio', 'application', 'application development', 'artifactory', 'automation', 'bitbucket', 'business', 'customer experience', 'design thinking', 'development testing', 'devops', 'digital', 'digital technology', 'django', 'docker', 'fastlane', 'firebase', 'functional specification', 'git', 'git stash', 'gradle', 'ide', 'ios', 'ios development', 'java', 'json', 'kotlin', 'lifecycle management', 'mobile', 'mobile banking', 'objective-c', 'optimal design', 'scalability', 'security', 'service', 'service delivery', 'software architecture', 'sonarqube', 'sustainable business', 'swift', 'system', 'technology solutions', 'testing', 'value creation', 'visual design', 'watchos']","['agenda', 'collaboration', 'curiosity', 'empathy', 'enthusiasm', 'governance', 'innovation', 'integration', 'management', 'planning', 'writing', 'written communication']"
14,telecommunication,1,"['active directory', 'amazon web services', 'ansible', 'apache tomcat', 'application', 'automation', 'aws cloudformation', 'bash', 'business', 'centos', 'chef', 'cloud computing', 'cloud technologies', 'computing', 'configuration management', 'continuous integration', 'devops', 'docker', 'dotnet', 'ebextensions', 'elastic beanstalk', 'git', 'java', 'javascript', 'jboss', 'jenkins', 'linux', 'networking', 'nginx', 'nodejs', 'opsworks', 'os', 'perforce', 'php', 'puppet', 'python', 'ruby', 'scripting', 'scripting language', 'server', 'service', 'tcp', 'tcp ip', 'ubuntu', 'version control', 'virtualization', 'web services', 'windows', 'aws']","['customer service', 'infrastructure', 'integration', 'leadership', 'management', 'microsoft windows']"
15,telecommunication,1,"['agriculture', 'analytical thinking', 'analytics', 'android', 'angular', 'application', 'application services', 'automation', 'back-end', 'business', 'data', 'data quality', 'data science', 'formal methods', 'front-end', 'geospatial databases', 'go', 'information industry', 'internet of things', 'ios', 'iot', 'javascript', 'microsoft azure', 'mobile', 'net', 'pandas', 'python', 'r', 'resource constraints', 'rolling', 'scalability', 'scale', 'scrum', 'service', 'software engineering', 'software quality', 'software testing', 'stress testing', 'test automation', 'testing', 'tracking', 'ux', 'value chain', 'volume testing', 'web applications', 'xamarin', 'yields', 'azure', 'databases']","['collaboration', 'innovation', 'quality assurance', 'written communication']"
16,telecommunication,1,"['application', 'application development', 'automation', 'bash', 'business', 'business transformation', 'cloud infrastructure', 'cloud services', 'control systems', 'customer experience', 'devops', 'enterprise integration', 'git', 'hosting', 'hybris', 'installation', 'linux', 'magento', 'netbackup', 'networking', 'new relic', 'nginx', 'onboarding', 'os', 'perl', 'presales', 'private cloud', 'professional services', 'puppet', 'ruby', 'sales', 'scripting', 'service', 'service delivery', 'sitecore', 'sql', 'strace', 'system', 'system administration', 'tcpdump', 'transformation', 'version control', 'web application', 'windows', 'windows servers', 'aws', 'azure']","['communications', 'consulting', 'infrastructure', 'integration', 'management', 'timelines', 'troubleshooting']"
17,telecommunication,1,"['active directory', 'ajax', 'analytics', 'angular', 'application', 'application development', 'application security', 'asp', 'business', 'business intelligence', 'business intelligence tools', 'css', 'data', 'data modeling', 'data visualization', 'database systems', 'dmz', 'ergonomics', 'extranet', 'front end', 'full stack', 'html', 'html5', 'java', 'javascript', 'js', 'json', 'kerberos', 'opensso', 'persona', 'professional services', 'reactjs', 'saml', 'scripting', 'security', 'server', 'siteminder', 'software development', 'sql', 'ui', 'user interface', 'ux', 'visual analytics', 'visualization', 'web application', 'web application security', 'web services']","['consulting', 'innovation', 'meeting', 'professionalism']"
18,telecommunication,1,"['adobe experience manager', 'agile methodology', 'ajax', 'analytics', 'api', 'blogs', 'business', 'business requirements', 'campaign management', 'content management', 'css', 'digital', 'digital content', 'digital marketing', 'digital technology', 'digital transformation', 'e', 'e-commerce', 'front-end', 'ftp', 'html', 'hybris', 'java', 'javascript', 'jprofiler', 'js', 'less', 'linux', 'modular design', 'performance testing', 'progressive enhancement', 'prototype', 'restful api', 'saas', 'selenium', 'spring integration', 'spring mvc', 'system', 'testing', 'transformation', 'unit testing', 'user experience', 'web analytics', 'web development', 'web services', 'windows']","['collaboration', 'consulting', 'creativity', 'english', 'innovation', 'integration', 'leadership', 'management', 'social media']"
